time,value
2025-03-27T04:20:04.697615228Z,8.832000732421875
2025-03-27T04:20:04.710193648Z,8.169000625610352
2025-03-27T04:20:05.125697548Z,6.97605037689209
2025-03-27T04:20:05.820041589Z,6.319950103759766
2025-03-27T04:20:06.860169269Z,7.4410505294799805
2025-03-27T04:20:07.840705597Z,9.87600040435791
2025-03-27T04:20:08.85643463Z,12.153000831604004
2025-03-27T04:20:09.840476735Z,9.610050201416016
2025-03-27T04:20:12.855724676Z,9.330000877380371
2025-03-27T04:20:12.860114719Z,8.716950416564941
2025-03-27T04:20:13.275483605Z,8.050950050354004
2025-03-27T04:20:13.750898901Z,8.728950500488281
2025-03-27T04:20:14.700549308Z,7.105950355529785
2025-03-27T04:20:15.735590948Z,9.262950897216797
2025-03-27T04:20:17.440106789Z,9.235950469970703
2025-03-27T04:20:18.140717147Z,8.848950386047363
2025-03-27T04:20:18.625079155Z,8.997000694274902
2025-03-27T04:20:19.575689132Z,8.740950584411621
2025-03-27T04:20:22.540701977Z,7.3909502029418945
2025-03-27T04:20:22.542279269Z,8.71500015258789
2025-03-27T04:20:23.265508075Z,8.723999977111816
2025-03-27T04:20:23.735406463Z,8.461050033569336
2025-03-27T04:20:24.945533115Z,8.535000801086426
2025-03-27T04:20:25.985094995Z,8.521050453186035
2025-03-27T04:20:26.9408238Z,8.494050025939941
2025-03-27T04:20:28.002448022Z,8.57295036315918
2025-03-27T04:20:29.035784978Z,8.57295036315918
2025-03-27T04:20:29.995040175Z,8.487000465393066
2025-03-27T04:20:30.935598347Z,8.482049942016602
2025-03-27T04:20:31.830911808Z,8.580000877380371
2025-03-27T04:20:32.860423415Z,8.535000801086426
2025-03-27T04:20:33.905904486Z,8.57805061340332
2025-03-27T04:20:34.885560176Z,8.683050155639648
2025-03-27T04:20:35.820404661Z,8.57805061340332
2025-03-27T04:20:36.860967369Z,8.632950782775879
2025-03-27T04:20:37.750611938Z,8.59695053100586
2025-03-27T04:20:38.780466635Z,8.989950180053711
2025-03-27T04:20:39.660893486Z,8.70300006866455
2025-03-27T04:20:40.695271164Z,8.995050430297852
2025-03-27T04:20:41.675116781Z,9.31095027923584
2025-03-27T04:20:42.795560692Z,8.986950874328613
2025-03-27T04:20:43.660563623Z,9.129000663757324
2025-03-27T04:20:44.615925519Z,9.043050765991211
2025-03-27T04:20:45.660660055Z,9.052050590515137
2025-03-27T04:20:46.630747176Z,9.157050132751465
2025-03-27T04:20:47.660566805Z,8.940000534057617
2025-03-27T04:20:48.505005516Z,9.031050682067871
2025-03-27T04:20:49.550138119Z,9.016050338745117
2025-03-27T04:20:50.470853819Z,13.951050758361816
2025-03-27T04:20:51.420170967Z,9.12405014038086
2025-03-27T04:20:52.541040544Z,8.722050666809082
2025-03-27T04:20:53.575318993Z,8.848950386047363
2025-03-27T04:20:54.475679383Z,8.848950386047363
2025-03-27T04:20:55.46062768Z,8.905950546264648
2025-03-27T04:20:56.390532055Z,9.15000057220459
2025-03-27T04:20:57.440140708Z,9.907050132751465
2025-03-27T04:20:58.310126031Z,8.226000785827637
2025-03-27T04:20:59.336325153Z,8.386950492858887
2025-03-27T04:21:00.385771323Z,8.146950721740723
2025-03-27T04:21:01.255639434Z,9.520950317382812
2025-03-27T04:21:02.216679006Z,9.390000343322754
2025-03-27T04:21:03.350940861Z,9.022950172424316
2025-03-27T04:21:04.230799313Z,9.313050270080566
2025-03-27T04:21:05.200647601Z,10.342950820922852
2025-03-27T04:21:06.221034975Z,9.009000778198242
2025-03-27T04:21:07.185668357Z,9.07395076751709
2025-03-27T04:21:08.135073314Z,8.911050796508789
2025-03-27T04:21:10.455911471Z,8.4660005569458
2025-03-27T04:21:10.7905622Z,8.676000595092773
2025-03-27T04:21:11.175406706Z,8.632950782775879
2025-03-27T04:21:12.140711162Z,8.563950538635254
2025-03-27T04:21:13.025244476Z,7.764000415802002
2025-03-27T04:21:13.980105532Z,7.848000526428223
2025-03-27T04:21:14.935671128Z,8.221050262451172
2025-03-27T04:21:15.945614335Z,7.915050506591797
2025-03-27T04:21:17.120363812Z,7.446000576019287
2025-03-27T04:21:17.910382939Z,7.318950176239014
2025-03-27T04:21:18.915489103Z,8.937000274658203
2025-03-27T04:21:19.985728957Z,9.306000709533691
2025-03-27T04:21:20.875873934Z,9.600000381469727
2025-03-27T04:21:21.94562345Z,9.619950294494629
2025-03-27T04:21:22.785233257Z,9.406050682067871
2025-03-27T04:21:25.515809592Z,2.0590500831604004
2025-03-27T04:21:25.51738006Z,4.008000373840332
2025-03-27T04:21:26.070331983Z,4.24500036239624
2025-03-27T04:21:26.780130523Z,2.158950090408325
2025-03-27T04:21:27.735481915Z,2.158950090408325
2025-03-27T04:21:28.720049274Z,9.682050704956055
2025-03-27T04:21:29.671003641Z,9.58395004272461
2025-03-27T04:21:30.625726511Z,9.612000465393066
2025-03-27T04:21:31.655658692Z,9.634050369262695
2025-03-27T04:21:32.575769343Z,9.84000015258789
2025-03-27T04:21:35.685594288Z,9.526050567626953
2025-03-27T04:21:35.687255449Z,9.415950775146484
2025-03-27T04:21:36.055370198Z,9.361050605773926
2025-03-27T04:21:36.555847258Z,9.675000190734863
2025-03-27T04:21:37.591189697Z,10.285050392150879
2025-03-27T04:21:38.545754602Z,9.454050064086914
2025-03-27T04:21:39.510697668Z,9.391950607299805
2025-03-27T04:21:40.550866259Z,9.778050422668457
2025-03-27T04:21:41.445694213Z,9.5910005569458
2025-03-27T04:21:42.46533837Z,9.619950294494629
2025-03-27T04:21:43.355351242Z,9.670050621032715
2025-03-27T04:21:44.400524588Z,9.718050003051758
2025-03-27T04:21:45.350306041Z,9.871050834655762
2025-03-27T04:21:46.310372562Z,9.87600040435791
